ItemId,PropertyId,Value
Extensions.Epic.Helmet.FallenlordMask,HealthMax,8
FantasyHeroes.Basic.Helmet.FireAdeptHood,HealthMax,8
Extensions.Epic.Helmet.FireBeastHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.FireWizardHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.FlameSalamanderHelm,HealthMax,8
Extensions.Epic.Helmet.FlexureHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.ForestKeeperHat,HealthMax,8
Extensions.Epic.Helmet.ForestWhispererHat,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.FrozenMightHat,HealthMax,8
UndeadHeroes.Furry.Helmet.FurryEars1 [Paint],HealthMax,8
UndeadHeroes.Furry.Helmet.FurryEars2 [Paint],HealthMax,8
UndeadHeroes.Furry.Helmet.FurryEars3 [Paint],HealthMax,8
UndeadHeroes.Furry.Helmet.FurryEars4 [Paint],HealthMax,8
Extensions.Epic.Helmet.GearOfInfinity [FullHair],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.GenieTurban,HealthMax,8
FantasyHeroes.Basic.Helmet.GladiatorHelm1,HealthMax,8
FantasyHeroes.Basic.Helmet.GladiatorHelm2,HealthMax,8
Extensions.Epic.Helmet.GrimReaperHood,HealthMax,8
FantasyHeroes.Knights.Helmet.GuardHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.GuardHelm1 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.GuardHelm2 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.GuardHelm3 [Paint],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.GuildHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.GypsyHat,HealthMax,8
FantasyHeroes.Basic.Helmet.HalberdierHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.HalfmoonHat,HealthMax,8
FantasyHeroes.Basic.Helmet.HawkHelm,HealthMax,8
Extensions.Epic.Helmet.HeavenlyHelm,HealthMax,8
FantasyHeroes.Basic.Helmet.HeavyHelm [Paint],HealthMax,8
Extensions.Epic.Helmet.HelmetOfCorruption,HealthMax,8
Extensions.Epic.Helmet.HelmetOfCorruptionTypeB,HealthMax,8
Extensions.Epic.Helmet.HelmetOfCryingDemon,HealthMax,8
Extensions.Epic.Helmet.HelmetOfEndingLight,HealthMax,8
Extensions.Epic.Helmet.HelmetOfFadedHeavens,HealthMax,8
Extensions.Epic.Helmet.HelmetOfForgottenFoe [FullHair],HealthMax,8
Extensions.Epic.Helmet.HelmetOfImmortality,HealthMax,8
Extensions.Epic.Helmet.HelmetOfImmortalityTypeB,HealthMax,8
Extensions.Epic.Helmet.HelmetOfLoneWolf,HealthMax,8
Extensions.Epic.Helmet.HelmetOfRagingCrux,HealthMax,8
Extensions.Epic.Helmet.HelmetOfRelentlessNightmares [FullHair],HealthMax,8
Extensions.Epic.Helmet.HelmOfAncestors [FullHair],HealthMax,8
Extensions.Epic.Helmet.HelmOfSunwalker,HealthMax,8
FantasyHeroes.Basic.Helmet.HermitHat,HealthMax,8
FantasyHeroes.Basic.Helmet.HermitHood [Paint],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.HighCrusaderHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.HighKnightHelm,HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns1 [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns1 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns1 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns10 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns11 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns12 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns13 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns14 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns15[Paint] [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns2 [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns2 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns2 [Paint] [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns3 [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns3 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns3 [Paint] [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns4 [FullHair],HealthMax,8
UndeadHeroes.Horns (FM).Helmet.Horns4 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns4 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns5 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns6 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns7 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns8 [Paint] [FullHair],HealthMax,8
Extensions.Horns (Style).Helmet.Horns9 [Paint] [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.HunterHat,HealthMax,8
FantasyHeroes.Basic.Helmet.HunterHat1,HealthMax,8
FantasyHeroes.Basic.Helmet.HunterHat2,HealthMax,8
FantasyHeroes.Basic.Helmet.HunterHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.IceWizardHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.Imperial TemplarHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.ImperialKnightHelm,HealthMax,8
Extensions.Epic.Helmet.IncorruptibleHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.InquisitorHat1 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.InquisitorHat2 [Paint],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.IronHeavyHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.IronHunterHelm,HealthMax,8
FantasyHeroes.Basic.Helmet.JesterHat,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.KingCrown,HealthMax,8
FantasyHeroes.Basic.Helmet.KnightHelm [Paint],HealthMax,8
Extensions.Epic.Helmet.Knyaz,HealthMax,8
Extensions.Epic.Helmet.Kopeynik,HealthMax,8
FantasyHeroes.Basic.Helmet.LandsknechtHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.LeatherCap,HealthMax,8
FantasyHeroes.Basic.Helmet.LeatherHelm,HealthMax,8
Extensions.Epic.Helmet.Luchnik,HealthMax,8
Extensions.Epic.Helmet.LushKnightHelmet,HealthMax,8
Extensions.Epic.Helmet.MagnetismHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.ManticoreHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.MarauderHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.MarkedScoutOrcHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.MarketCommanderOrcHelm,HealthMax,8
FantasyHeroes.Basic.Helmet.MasterDodgeHat,HealthMax,8
FantasyHeroes.Basic.Helmet.MedievalBartender [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.MedievalCook [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.MercenaryHelm1 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.MercenaryHelm2 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.MilitiamanHelmet1 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.MilitiamanHelmet2 [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.MinerHelmet,HealthMax,8
FantasyHeroes.Thrones.Helmet.MountainHelm [Paint],HealthMax,8
UndeadHeroes.Mummies.Helmet.MummyHat1,HealthMax,8
UndeadHeroes.Mummies.Helmet.MummyHat2,HealthMax,8
UndeadHeroes.Mummies.Helmet.MummyHat3,HealthMax,8
UndeadHeroes.Mummies.Helmet.MummyHat4,HealthMax,8
FantasyHeroes.Basic.Helmet.NativeVillagerHeadband01 [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.NativeVillagerHeadband02 [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.NecromancerHood,HealthMax,8
Extensions.Epic.Helmet.NemeanHelmet,HealthMax,8
FantasyHeroes.Samurai.Helmet.NinjaHelm1 [Paint],HealthMax,8
FantasyHeroes.Samurai.Helmet.NinjaHelm2 [Paint],HealthMax,8
FantasyHeroes.Samurai.Helmet.NinjaHelm3 [Paint],HealthMax,8
Extensions.Epic.Helmet.NobleKingCrown [FullHair],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.NordicHelm,HealthMax,8
Extensions.Epic.Helmet.NorthmanHelmet,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.NosrossArcherHelm,HealthMax,8
Extensions.Epic.Helmet.NunVeil,HealthMax,8
Extensions.Epic.Helmet.NunVeilTypeB,HealthMax,8
Common.Chrismas.Helmet.NutcrackerHat,HealthMax,8
UndeadHeroes.Zombies.Helmet.OldCap,HealthMax,8
UndeadHeroes.Skeletons.Helmet.OldGladiatorHelm,HealthMax,8
UndeadHeroes.Skeletons.Helmet.OldHornHelm,HealthMax,8
UndeadHeroes.Skeletons.Helmet.OldLeatherHelm,HealthMax,8
UndeadHeroes.Skeletons.Helmet.OldPirateHat,HealthMax,8
Extensions.Epic.Helmet.OminousHelmet,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.OzeriasHood,HealthMax,8
FantasyHeroes.Basic.Helmet.PaladinHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.PathfinderHat [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.PathfinderHood,HealthMax,8
FantasyHeroes.Basic.Helmet.PeasantCap,HealthMax,8
Extensions.Epic.Helmet.PersianArcherHelmet,HealthMax,8
Extensions.Epic.Helmet.PersianDuelistHelmet,HealthMax,8
Extensions.Epic.Helmet.PersianLancerHelmet,HealthMax,8
Extensions.Epic.Helmet.PersianWarriorHelmet,HealthMax,8
Extensions.Epic.Helmet.PhobosHelmet,HealthMax,8
Extensions.Epic.Helmet.PorcelainMask [FullHair],HealthMax,8
Extensions.Epic.Helmet.PrincessTiara [FullHair],HealthMax,8
Common.Halloween.Helmet.PumpkinHead,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.QueenCrown,HealthMax,8
FantasyHeroes.Basic.Helmet.RangerHat [Paint],HealthMax,8
Extensions.Epic.Helmet.Ratnik,HealthMax,8
UndeadHeroes.Skeletons.Helmet.RedBandana [FullHair],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.RedKittyHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.RedLunarHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.RenovatedHelm,HealthMax,8
Extensions.Style.Helmet.Ribbon1 [FullHair],HealthMax,8
Extensions.Style.Helmet.Ribbon1 [Paint] [FullHair],HealthMax,8
Extensions.Style.Helmet.Ribbon2 [FullHair],HealthMax,8
Extensions.Style.Helmet.Ribbon2 [Paint] [FullHair],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.RobberCap,HealthMax,8
Extensions.Style.Helmet.Rocky [Paint] [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.RoyalArcherHat,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.RoyalHeaddress,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.SacredWolfyHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.SaintPatrickHat,HealthMax,8
FantasyHeroes.Samurai.Helmet.SamuraiElderHelm,HealthMax,8
FantasyHeroes.Samurai.Helmet.SamuraiHelm1,HealthMax,8
FantasyHeroes.Samurai.Helmet.SamuraiHelm2,HealthMax,8
FantasyHeroes.Samurai.Helmet.SamuraiHelm3,HealthMax,8
FantasyHeroes.SandLords.Helmet.SandElderTurban,HealthMax,8
FantasyHeroes.SandLords.Helmet.SandHealerHood,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.SandHijab,HealthMax,8
FantasyHeroes.SandLords.Helmet.SandShooterTurban,HealthMax,8
FantasyHeroes.SandLords.Helmet.SandWarriorHelm1,HealthMax,8
FantasyHeroes.SandLords.Helmet.SandWarriorHelm2,HealthMax,8
FantasyHeroes.Christmas.Helmet.SantaHat,HealthMax,8
UndeadHeroes.Christmas.Helmet.SantaHat,HealthMax,8
FantasyHeroes.Christmas.Helmet.SantaHelperHat1,HealthMax,8
UndeadHeroes.Christmas.Helmet.SantaHelperHat1,HealthMax,8
FantasyHeroes.Christmas.Helmet.SantaHelperHat2,HealthMax,8
UndeadHeroes.Christmas.Helmet.SantaHelperHat2,HealthMax,8
FantasyHeroes.Christmas.Helmet.SantaHelperHat3,HealthMax,8
UndeadHeroes.Christmas.Helmet.SantaHelperHat3,HealthMax,8
Extensions.Epic.Helmet.ScintillateCrown,HealthMax,8
FantasyHeroes.Basic.Helmet.ScoutHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.ScoutOrcHelm,HealthMax,8
FantasyHeroes.Basic.Helmet.ShamanHelm,HealthMax,8
FantasyHeroes.SwampLords.Helmet.ShamanMask [FullHair],HealthMax,8
FantasyHeroes.SwampLords.Helmet.ShamanMask2 [FullHair],HealthMax,8
FantasyHeroes.SwampLords.Helmet.ShamanMask3 [FullHair],HealthMax,8
FantasyHeroes.Knights.Helmet.SharpHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.SiegeArcherHelm [Paint],HealthMax,8
Extensions.Epic.Helmet.SilkKingGear [FullHair],HealthMax,8
UndeadHeroes.Skeletons.Helmet.SkeletonBrains [FullHair],HealthMax,8
UndeadHeroes.Skeletons.Helmet.SkeletonKing [FullHair],HealthMax,8
Extensions.Style.Helmet.SkullPin [Paint] [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.SlaveHeadband [FullHair],HealthMax,8
Common.Chrismas.Helmet.SnowMaiden [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.SnperHood,HealthMax,8
Extensions.Epic.Helmet.SoulHeavyHelm,HealthMax,8
Extensions.Epic.Helmet.SpartanHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.SpearmanHelm1,HealthMax,8
FantasyHeroes.Basic.Helmet.SpearmanHelm2,HealthMax,8
FantasyHeroes.Basic.Helmet.SteelHelm [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.SteelPotHelm,HealthMax,8
UndeadHeroes.Zombies.Helmet.Stiches [FullHair],HealthMax,8
Extensions.Epic.Helmet.StormcallerHelmet [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.StrawHat,HealthMax,8
Extensions.Epic.Helmet.Strelets,HealthMax,8
Extensions.Epic.Helmet.SunlightHelmet,HealthMax,8
FantasyHeroes.SwampLords.Helmet.SwampLordMask1 [FullHair],HealthMax,8
FantasyHeroes.SwampLords.Helmet.SwampLordMask2  [FullHair],HealthMax,8
Extensions.Epic.Helmet.SweetnessRibbon [FullHair],HealthMax,8
Extensions.Epic.Helmet.TechnomancerHelmet,HealthMax,8
Extensions.Epic.Helmet.TennoCrown [FullHair],HealthMax,8
Extensions.Epic.Helmet.TerraHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.ThiefHelm [Paint],HealthMax,8
Extensions.Epic.Helmet.ThunderguardHelmet,HealthMax,8
Extensions.Epic.Helmet.UncleSamHat [FullHair],HealthMax,8
Extensions.Epic.Helmet.ViciousHelmet,HealthMax,8
FantasyHeroes.Vikings.Helmet.VikingIronHelm1,HealthMax,8
FantasyHeroes.Vikings.Helmet.VikingIronHelm2,HealthMax,8
FantasyHeroes.Vikings.Helmet.VikingIronHelm3,HealthMax,8
FantasyHeroes.Vikings.Helmet.VikingLeatherHelm,HealthMax,8
Extensions.Epic.Helmet.VillainCrown [FullHair],HealthMax,8
FantasyHeroes.Basic.Helmet.VisorKnightHelm [Paint],HealthMax,8
Extensions.Epic.Helmet.Vityaz,HealthMax,8
Extensions.Epic.Helmet.Voivode,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.WallKeeperHelm,HealthMax,8
FantasyHeroes.Basic.Helmet.WarlockHood,HealthMax,8
FantasyHeroes.Knights.Helmet.WarriorHelm [Paint],HealthMax,8
Extensions.AbandonedWorkshop.Helmet.WarriorOrcHelm,HealthMax,8
Extensions.Epic.Helmet.WaterElementalHelmet,HealthMax,8
FantasyHeroes.Basic.Helmet.WaterWizardHelm,HealthMax,8
Extensions.AbandonedWorkshop.Helmet.WhiteKittyHood,HealthMax,8
Common.Halloween.Helmet.WitchHat,HealthMax,8
FantasyHeroes.Basic.Helmet.WitchHat [Paint],HealthMax,8
FantasyHeroes.Basic.Helmet.WitchHunterHat [Paint],HealthMax,8
FantasyHeroes.Basic.Shield.AdvancedGladiatorShield,Blocking,12
FantasyHeroes.Basic.Shield.AdvancedKnightShield,Blocking,12
FantasyHeroes.Basic.Shield.BasicIronShield,Blocking,12
Extensions.Patreon.Shield.BattleShield,Blocking,12
Extensions.Epic.Shield.BlazeShield,Blocking,12
Extensions.Epic.Shield.BloodiedSpiritShield,Blocking,12
FantasyHeroes.Knights.Shield.BlueKnightShield,Blocking,12
FantasyHeroes.Basic.Shield.BottleBomb,Blocking,12
Extensions.Patreon.Shield.BulkyShield,Blocking,12
Common.Christmas.Shield.CaramelShield,Blocking,12
FantasyHeroes.Basic.Shield.CardinalBook,Blocking,12
Extensions.Epic.Shield.CataclysmShield,Blocking,12
FantasyHeroes.Basic.Shield.CataphractShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.CebertShield,Blocking,12
FantasyHeroes.Basic.Shield.ChampionShield,Blocking,12
FantasyHeroes.Basic.Shield.CrusaderShield,Blocking,12
FantasyHeroes.Knights.Shield.CrusaderShield,Blocking,12
FantasyHeroes.Basic.Shield.DarkKnightShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.DragoniteShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.DreytonShield,Blocking,12
Extensions.Epic.Shield.ElementalShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.EliteGuardShield,Blocking,12
Extensions.Epic.Shield.FireBeastShield,Blocking,12
FantasyHeroes.Basic.Shield.FireKnightShield,Blocking,12
FantasyHeroes.Basic.Shield.FireWarriorShield,Blocking,12
FantasyHeroes.Basic.Shield.GladiatorShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.GoldenShield,Blocking,12
FantasyHeroes.Thrones.Shield.GoldLionShield,Blocking,12
Extensions.Patreon.Shield.GreatShield,Blocking,12
FantasyHeroes.Basic.Shield.GreyKnightShield,Blocking,12
FantasyHeroes.Basic.Shield.GuardShield,Blocking,12
FantasyHeroes.Basic.Shield.GuardShield1,Blocking,12
FantasyHeroes.Basic.Shield.GuardShield2,Blocking,12
Extensions.AbandonedWorkshop.Shield.GuildShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.HeavyWoodenShield,Blocking,12
FantasyHeroes.Basic.Shield.HermitLamp,Blocking,12
Extensions.AbandonedWorkshop.Shield.HexWoodenShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.HighCrusaderShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.HighGuardianShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.HighKnightShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.ImperialKnightShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.ImperialTemplarShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.IronHunterShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.IronShield,Blocking,12
FantasyHeroes.Vikings.Shield.IronShield1,Blocking,12
FantasyHeroes.Vikings.Shield.IronShield2,Blocking,12
FantasyHeroes.Vikings.Shield.IronShield3,Blocking,12
FantasyHeroes.Basic.Shield.KiteShield,Blocking,12
FantasyHeroes.Basic.Shield.KnightShield,Blocking,12
FantasyHeroes.Basic.Shield.LandsknechtShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.MagicShield,Blocking,12
FantasyHeroes.Basic.Shield.ManticoreShield,Blocking,12
FantasyHeroes.Basic.Shield.MilitiamanShield,Blocking,12
Extensions.Patreon.Shield.MonsterShield,Blocking,12
FantasyHeroes.Thrones.Shield.MountainShield,Blocking,12
FantasyHeroes.Basic.Shield.NecromancerShield,Blocking,12
FantasyHeroes.Samurai.Shield.NinjaShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.NordicShield,Blocking,12
Extensions.Epic.Shield.ObsidianShield,Blocking,12
FantasyHeroes.Basic.Shield.OldHeavyShield,Blocking,12
Extensions.Epic.Shield.OmniShield,Blocking,12
Extensions.Epic.Shield.OniShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.OrkShield,Blocking,12
Extensions.Epic.Shield.PersianLancerShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.PlateShield,Blocking,12
Extensions.Epic.Shield.PorcelainShield,Blocking,12
FantasyHeroes.Thrones.Shield.RedLionShield,Blocking,12
Extensions.Patreon.Shield.ReinforcedIronShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.RunicShield,Blocking,12
Extensions.Epic.Shield.SacredBeastShield,Blocking,12
Extensions.Epic.Shield.SacredBeastShieldTypeB,Blocking,12
Extensions.AbandonedWorkshop.Shield.SaintPatrickShield,Blocking,12
FantasyHeroes.Samurai.Shield.SamuraiShield1,Blocking,12
FantasyHeroes.Samurai.Shield.SamuraiShield2,Blocking,12
FantasyHeroes.Samurai.Shield.SamuraiShield3,Blocking,12
Extensions.Epic.Shield.ShieldOfCollapse,Blocking,12
Extensions.Epic.Shield.ShieldOfCryingDemon,Blocking,12
Extensions.Epic.Shield.ShieldOfEndingLight,Blocking,12
Extensions.Epic.Shield.ShieldOfLoneWolf,Blocking,12
Extensions.Epic.Shield.ShieldOfRagingCrux,Blocking,12
Extensions.Epic.Shield.ShieldOfRelentlessNightmares,Blocking,12
Extensions.Epic.Shield.ShieldOfSincerity,Blocking,12
Extensions.AbandonedWorkshop.Shield.SilverShield,Blocking,12
UndeadHeroes.Undead.Shield.SkeletonLeftArmHook,Blocking,12
UndeadHeroes.Undead.Shield.SkeletonShield1,Blocking,12
UndeadHeroes.Undead.Shield.SkeletonShield2,Blocking,12
UndeadHeroes.Undead.Shield.SkeletonShield3,Blocking,12
Extensions.Epic.Shield.SlavicRoundShield,Blocking,12
Extensions.Epic.Shield.SlavicTowerShield,Blocking,12
Extensions.Epic.Shield.SpartanShield,Blocking,12
FantasyHeroes.Basic.Shield.SpikedShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.SpikeShield,Blocking,12
FantasyHeroes.Knights.Shield.SteelShield,Blocking,12
FantasyHeroes.Basic.Shield.SteelTowerShield,Blocking,12
Extensions.Epic.Shield.StormcallerShield,Blocking,12
Extensions.Epic.Shield.TennoShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.TitanShield,Blocking,12
FantasyHeroes.Basic.Shield.TowerShield,Blocking,12
Extensions.Epic.Shield.UnlimitedShield,Blocking,12
Extensions.Epic.Shield.VarangianShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.WallKeeperShield,Blocking,12
FantasyHeroes.Knights.Shield.WarriorShield,Blocking,12
FantasyHeroes.Basic.Shield.WoodenBuckler,Blocking,12
FantasyHeroes.Basic.Shield.WoodenShield,Blocking,12
Extensions.AbandonedWorkshop.Shield.WoodenShield,Blocking,12
FantasyHeroes.Vikings.Shield.WoodenShield1,Blocking,12
FantasyHeroes.Vikings.Shield.WoodenShield2,Blocking,12
FantasyHeroes.Vikings.Shield.WoodenShield3,Blocking,12
Extensions.AbandonedWorkshop.MeleeWeapon1H.ApprenticeWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.ApprenticeWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.AspenStake,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.AssassinDagger [Paint],Damage,6
FantasyHeroes.Basic.MeleeWeapon1H.AssassinDagger [Paint],Speed,1
Extensions.AbandonedWorkshop.MeleeWeapon1H.AzureStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.AzureStaff,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.BalancedAxe,Damage,10
FantasyHeroes.Knights.MeleeWeapon1H.BalancedSword [Paint],Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BarbarianAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.BarbedClub,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.Bilbo,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.BishopWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.BishopWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.BlacksmithHammer,Damage,9
Extensions.AbandonedWorkshop.MeleeWeapon1H.BlackSteelAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.BlackSteelClub,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BlackSteelHammer,Damage,9
Extensions.Epic.MeleeWeapon1H.BlazeSword,Damage,8
Extensions.Epic.MeleeWeapon1H.BlazewingSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BleedingMace,Damage,9
Extensions.Epic.MeleeWeapon1H.BloodiedSpiritSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BlueWand,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.BlueWand,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.BoneClub,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.BoneClub,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BroadCurvedSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.Broadsword,Damage,8
UndeadHeroes.Undead.MeleeWeapon1H.BrokenSword,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BrokenSwordTypeA,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BrokenSwordTypeB,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.BrokenSwordTypeC,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.BronzeDagger,Damage,6
FantasyHeroes.Basic.MeleeWeapon1H.BronzeDagger,Speed,1
Extensions.Basic.MeleeWeapon1H.Broom,Damage,8
Extensions.Patreon.MeleeWeapon1H.BulkyHammer,Damage,9
Common.Christmas.MeleeWeapon1H.CandyHammer,Damage,9
Extensions.Epic.MeleeWeapon1H.CaneOfTSummoner,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.CardinalWand,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.CardinalWand,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.Cleaver,Damage,8
FantasyHeroes.Basic.MeleeWeapon1H.ClericWand1,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.ClericWand1,HealthMax,10
FantasyHeroes.Basic.MeleeWeapon1H.ClericWand2,Damage,5
FantasyHeroes.Basic.MeleeWeapon1H.ClericWand2,HealthMax,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.CommonAxe,Damage,10
Extensions.AbandonedWorkshop.MeleeWeapon1H.CommonHammer,Damage,9
Extensions.AbandonedWorkshop.MeleeWeapon1H.CommonMace,Damage,9
Extensions.AbandonedWorkshop.MeleeWeapon1H.CommonSwordTypeA,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.CommonSwordTypeB,Damage,8
Extensions.AbandonedWorkshop.MeleeWeapon1H.CorruptedEyeStaff,Damage,5
Extensions.AbandonedWorkshop.MeleeWeapon1H.CorruptedEyeStaff,HealthMax,10
